Штрихкод;ID;Артикул;Наименование;Единица;Коэффициент;
;025896     ;EP7/54;Основа краска для волос ESTEL PRIMA: тон EP7/54 русый красно-медный;кг;1;
;025897     ;EP7/7;Основа краска для волос ESTEL PRIMA: тон EP7/7 русый коричневый;кг;1;
;025898     ;EP7/71;Основа краска для волос ESTEL PRIMA: тон EP7/71 русый коричнево-пепельный;кг;1;
;025899     ;EP8/44;Основа краска для волос ESTEL PRIMA: тон EP8/44 светло-русый медный интенсивный;кг;1;
;025913     ;EP6/200;Основа Оксигент 6% ESTEL PRIMA ;кг;1;
;025914     ;EP200/B;Основа EP200/B Бальзам для волос ESTEL PRIMA ;кг;1;
2000010731749;026059     ;;Пигмент MIRAGE Glamour Red;кг;1;
;026122     ;HCM/8 + AH/P8;Основа HCM/8 Пудра для создания объема волос MOIRE ESTEL HAUTE COUTURE сильная фиксация;кг;1;
2000010956999;026349     ;;Отдушка Repousse 34 EAC33488/00;кг;1;
2000011038465;026410     ;;Оливем 300;кг;1;
2000011050474;026436     ;;Генугель CG-130 (Genugel CG-130);кг;1;
2000011072964;026499     ;;Агидол-1 БОТ (Е321);кг;1;
2000011094560;026563     ;;Карбопол ULTRES 10;кг;1;
;026569     ;AH/SG100;Основа AH/SG100 Гель для бритья ALPHA HOMME, 100 мл;кг;1;
;026570     ;AH/SC100;Основа AH/SC100 Крем для бритья ALPHA HOMME, 100 мл;кг;1;
;026571     ;AH/O50;Основа AH/O50 Масло для бритья ALPHA HOMME, 50 мл;кг;1;
;026572     ;AH/LS100;Основа AH/LS100 Лосьон после бритья для чувствительной кожи ALPHA HOMME, 100 мл;кг;1;
;026574     ;AH/C50;Основа AH/C50 Крем после бритья ALPHA HOMME, 50 мл;кг;1;
2000011129484;026638     ;;Бьюплекс (Beauplex VH);кг;1;
;026797     ;IC1/0;Основа 1/0 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон черный;кг;1;
;026798     ;Я ГЛАДКОСТЬ;Основа Ламинирующая сыворотка для волос Я ВЫБИРАЮ ЦВЕТ ESTEL;кг;1;
;026799     ;IC10/16;Основа 10/16 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон бриллиантовый блондин;кг;1;
;026800     ;IC10/65;Основа 10/65 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон жемчужный блондин;кг;1;
;026801     ;IC10/74;Основа 10/74 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон шампань;кг;1;
;026802     ;IC10/76;Основа 10/76 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон скандинавский блондин;кг;1;
;026803     ;IC4/61;Основа 4/61 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон роскошный сапфир;кг;1;
;026804     ;IC4/7;Основа 4/7 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон мокко;кг;1;
;026805     ;IC5/65;Основа 5/65 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон ягодный джем;кг;1;
;026806     ;IC5/75;Основа 5/75 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон брауни;кг;1;
;026807     ;IC5/77;Основа 5/77 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон горячий шоколад;кг;1;
;026808     ;IC6/4;Основа 6/4 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон индийский сандал;кг;1;
;026809     ;IC6/56;Основа 6/56 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон бордо;кг;1;
;026810     ;IC6/74;Основа 6/74 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон парижские каштаны;кг;1;
;026811     ;IC6/76;Основа 6/76 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон горький шоколад;кг;1;
;026812     ;IC7/44;Основа 7/44 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон морской коралл;кг;1;
;026813     ;IC7/7;Основа 7/7 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон тирамису;кг;1;
;026814     ;IC7/71;Основа 7/71 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон фраппе;кг;1;
;026815     ;IC7/75;Основа 7/75 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон вишня в шоколаде;кг;1;
;026816     ;IC8/0;Основа 8/0 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон карамельный латте;кг;1;
;026817     ;IC8/4;Основа 8/4 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон королевский янтарь;кг;1;
;026818     ;IC8/54;Основа 8/54 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон красная медь;кг;1;
;026819     ;IC8/7;Основа 8/7 крем-гель краска для волос  Я ВЫБИРАЮ ЦВЕТ ESTEL , тон крем-карамель;кг;1;
;026820     ;Я БЛЕСК;Основа Усилитель гладкости и блеска волос Я ВЫБИРАЮ ЦВЕТ ESTEL;кг;1;
;026821     ;OX IC 6;Основа Оксигент для волос 6% Я ВЫБИРАЮ ЦВЕТ ESTEL;кг;1;
;026848     ;OX IC 9;Основа Оксигент для волос 9% Я ВЫБИРАЮ ЦВЕТ ESTEL;кг;1;
2000011230166;026852     ;;Поликвит 330 / Polyquta 330;кг;1;
2000011301576;026945     ;;Карбонат магния;кг;1;
2000011328115;026979     ;;Микрокар МТ;кг;1;
2000011481100;027064     ;;Отдушка Peggy 30016727;кг;1;
2000011496449;027109     ;;Керадин НН-LQ- (RB);кг;1;
2000011500597;027110     ;;Отдушка Pink Belzebuth 49426329;кг;1;
2000011521325;027129     ;;Краситель E 124 FOODCO 01 ПОНСО 4R;кг;1;
;027306     ;NHB 118;Основа 118  Краска-уход De Luxe, пепельно-жемчужный блондин ультра (High blond);кг;1;
;027307     ;NHB 175;Основа 175  Краска-уход De Luxe, коричнево-красный блондин ультра (High blond);кг;1;
;027308     ;NLF/66;Основа 66 Краска-уход De Luxe, фиолетовый интенсивный (High Flash);кг;1;
;027309     ;NDP/001;Основа 001 Краска-уход De Luxe, бирюза (Pastel);кг;1;
;027310     ;NDP/004;Основа 004 Краска-уход De Luxe, персик (Pastel);кг;1;
;027311     ;NDP/005;Основа 005 Краска-уход De Luxe, роза (Pastel);кг;1;
;027312     ;NDP/006;Основа 006 Краска-уход De Luxe, лаванда (Pastel);кг;1;
;027314     ;NDL10/45;Основа 10/45 Краска-уход De Luxe, светлый блондин медно-красный ;кг;1;
;027315     ;NDL7/16;Основа 7/16 Краска-уход De Luxe, русый пепельно-фиолетовый;кг;1;
;027316     ;NDL9/35;Основа 9/35 Краска-уход De Luxe, блондин золотисто-красный;кг;1;
;027317     ;NDL9/74;Основа 9/74 Краска-уход De Luxe, блондин коричнево-медный;кг;1;
2000011644123;027347     ;;Эмульметик 300;кг;1;
2000011644444;027352     ;;Сахар-песок (ГОСТ 21-94);кг;1;
;027382     ;SE10/17;"Основа 10/17 Крем-краска ""ESTEL SENSE DE LUXE"", светлый блондин пепельно-коричневый";кг;1;
;027383     ;SE10/75;"Основа 10/75 Крем-краска ""ESTEL SENSE DE LUXE"", светлый блондин коричнево-красный";кг;1;
;027384     ;SE9/76;"Основа 9/76  Крем-краска ""ESTEL SENSE DE LUXE"", блондин коричнево-фиолетовый";кг;1;
;027385     ;SE9/74;"Основа 9/74  Крем-краска ""ESTEL SENSE DE LUXE"", блондин коричнево-медный";кг;1;
;027386     ;SE9/35;"Основа 9/35  Крем-краска ""ESTEL SENSE DE LUXE"", блондин золотисто-красный";кг;1;
;027387     ;SE7/47;"Основа 7/47  Крем-краска ""ESTEL SENSE DE LUXE"", русый медно-коричневый";кг;1;
;027388     ;SE7/16;"Основа 7/16  Крем-краска ""ESTEL SENSE DE LUXE"", русый пепельно-фиолетовый";кг;1;
;027389     ;SE5/47;"Основа 5/47  Крем-краска ""ESTEL SENSE DE LUXE"", светлый шатен медно-коричневый";кг;1;
2000011721282;027590     ;;Краситель MMA;кг;1;
2000011721275;027591     ;;Краситель DMP;кг;1;
2000011721664;028128     ;;Отдушка Spring Whisper 8 ;кг;1;
2000011721671;028129     ;;Декстрин пальмитат (Rheopearl HC);кг;1;
2000011849771;028291     ;;Краситель HC blue 7;кг;1;
2000011883225;028372     ;;Алое-вера гель 10:1;кг;1;
;028525     ;HC/I/B;Основа HC/I/B Бальзам для волос INSPIRATION ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028526     ;HC/I/G;Основа HC/I/G Гель для душа INSPIRATION ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028527     ;HC/I/S;Основа HC/I/S Шампунь для волос INSPIRATION ESTEL HAUTE COUTURE, 250 мл ;кг;1;
;028528     ;HC/I/SP;Основа HC/I/SP Парфюмерная вуаль для волос INSPIRATION ESTEL HAUTE COUTURE, 100 мл;кг;1;
;028535     ;HC/S/M;Основа HC/S/M Маска для волос LUXURY SHINE ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028536     ;HC/S/MD;Основа HC/S/MD Масло-блеск для волос LUXURY SHINE ESTEL HAUTE COUTURE, 50 мл;кг;1;
;028537     ;HC/S/S;Основа HC/S/S Шампунь для волос LUXURY SHINE ESTEL HAUTE COUTURE, 250 мл;кг;1;
;028538     ;HC/S/SP;Основа HC/S/SP Спрей-блеск для волос LUXURY SHINE ESTEL HAUTE COUTURE, 100 мл;кг;1;
;028547     ;HC/B/B;Основа HC/B/B Бальзам для волос LUXURY BLOND ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028548     ;HC/B/M1;Основа HC/B/M1 Маска для волос LUXURY BLOND ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028549     ;HC/B/M2;Основа HC/B/M2 Маска для волос холодных оттенков LUXURY COOL BLOND ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028550     ;HC/B/M3;Основа HC/B/M3 Коралловая маска для волос LUXURY PURPLE BLOND ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028551     ;HC/B/MD;Основа HC/B/MD Масло-уход для волос LUXURY BLOND ESTEL HAUTE COUTURE, 50 мл;кг;1;
;028552     ;HC/B/S1;Основа HC/B/S1 Шампунь для волос LUXURY BLOND ESTEL HAUTE COUTURE, 250 мл;кг;1;
;028553     ;HC/B/S2;Основа HC/B/S2 Шампунь для волос холодных оттенков LUXURY COOL BLOND ESTEL HAUTE COUTURE, 250 мл;кг;1;
;028554     ;HC/B/SP органич;Основа HC/B/SP Двухфазный спрей для волос  органическая фазаLUXURY BLOND ESTEL HAUTE COUTURE, 100 мл;кг;1;
;028555     ;HC/B/SP водн;Основа HC/B/SP Двухфазный спрей для волос  водная фазаLUXURY BLOND ESTEL HAUTE COUTURE, 100 мл;кг;1;
;028560     ;HC/С/B;Основа HC/С/B Бальзам для волос LUXURY COLOR ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028561     ;HC/С/M;Основа HC/С/M Маска для волос LUXURY COLOR ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028562     ;HC/С/S;Основа HC/С/S Шампунь для волос LUXURY COLOR ESTEL HAUTE COUTURE, 250 мл;кг;1;
;028563     ;HC/С/SP органич;Основа HC/С/SP Двухфазный спрей для волос органическая фаза LUXURY COLOR ESTEL HAUTE COUTURE, 100 мл;кг;1;
;028564     ;HC/С/SP водн;Основа HC/С/SP Двухфазный спрей для волос водная фаза LUXURY COLOR ESTEL HAUTE COUTURE, 100 мл;кг;1;
;028569     ;HC/H/B;Основа HC/H/B Бальзам для волос LUXURY HAIR ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028570     ;HC/H/M;Основа HC/H/M Маска для волос LUXURY HAIR ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028571     ;HC/H/S;Основа HC/H/S Шампунь для волос LUXURY HAIR ESTEL HAUTE COUTURE, 250 мл;кг;1;
;028572     ;HC/H/SP водн;Основа HC/H/SP Спрей с кератином для волос водная фаза LUXURY HAIR ESTEL HAUTE COUTURE, 100 мл;кг;1;
;028579     ;HC/R/B;Основа HC/R/B Бальзам для волос LUXURY REPAIR ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028580     ;HC/R/M;Основа HC/R/M Маска для волос LUXURY REPAIR ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028581     ;HC/R/MD;Основа HC/R/MD Эликсир для кончиков волос LUXURY REPAIR ESTEL HAUTE COUTURE, 50 мл;кг;1;
;028582     ;HC/R/S;Основа HC/R/S Шампунь для волос LUXURY REPAIR ESTEL HAUTE COUTURE, 250 мл;кг;1;
;028583     ;HC/R/SP органич;Основа HC/R/SP Двухфазный спрей для волос органическая фаза LUXURY REPAIR ESTEL HAUTE COUTURE,100 мл;кг;1;
;028584     ;HC/R/SP водн;Основа HC/R/SP Двухфазный спрей для волос водная фаза LUXURY REPAIR ESTEL HAUTE COUTURE,100 мл;кг;1;
;028588     ;HC/V/B;Основа HC/V/B Бальзам для волос LUXURY VOLUME ESTEL HAUTE COUTURE, 200 мл;кг;1;
;028589     ;HC/V/S;Основа HC/V/S Шампунь для волос LUXURY VOLUME ESTEL HAUTE COUTURE, 250 мл;кг;1;
